169.0298333	-46.68395667
169.07277	-46.68258167
169.1132567	-46.67869333
169.1558283	-46.67551333
169.1906417	-46.67384167
169.2287483	-46.66616167
169.2678717	-46.660685
169.299815	-46.66889667
169.3190817	-46.65770667
169.34742	-46.65886333
169.3485967	-46.65908
169.348515	-46.65799833
169.3479767	-46.65825
169.3473517	-46.65800333
169.3474467	-46.65881333
169.346995	-46.6575
169.3472767	-46.65786167
169.3643567	-46.64501833
169.3932967	-46.63598833
169.4263883	-46.627735
169.463135	-46.61697667
169.4950567	-46.606385
169.5252417	-46.59705833
169.54471	-46.59637167
169.546535	-46.59539
169.547055	-46.59501833
169.5458367	-46.59455333
169.5457617	-46.59535833
169.5698617	-46.58686167
169.5981917	-46.580185
169.61403	-46.57076667
169.6418483	-46.55641
169.6680233	-46.547215
169.6735367	-46.54293667
169.6892317	-46.53777167
169.720255	-46.527045
169.742585	-46.51018
169.7706517	-46.49905833
169.793005	-46.48536667
169.8122467	-46.47478333
169.8303583	-46.461945
169.839295	-46.451815
169.8419817	-46.43970167
169.837835	-46.43412333
169.833645	-46.42671167
169.8394233	-46.43375
169.8332017	-46.43701
169.83156	-46.44132167
169.8321867	-46.44217
169.8311533	-46.44253833
169.8323983	-46.44086333
169.8327433	-46.44079167
169.83574	-46.43912833
169.8348983	-46.44022333
169.8349233	-46.438205
169.8374933	-46.43744833
169.8365817	-46.42729833
169.835445	-46.42023167
169.8268667	-46.42538
169.8363533	-46.42451833
169.8596283	-46.413725
169.8821367	-46.41026
169.8947217	-46.408995
169.89523	-46.40561333
169.9135017	-46.39541167
169.94441	-46.39015333
169.95117	-46.39731667
169.957675	-46.40087333
169.9578633	-46.39967833
169.9687033	-46.39947167
169.9807667	-46.38406667
169.9819383	-46.37983167
169.98221	-46.37962
169.9835133	-46.37977333
169.993355	-46.36841167
170.0087567	-46.357795
170.0183017	-46.343935
170.0269283	-46.33631167
170.0285217	-46.33606167
170.0287883	-46.33647333
170.0301883	-46.33708833
170.0342267	-46.33559167
170.03075	-46.33746333
170.0298767	-46.338085
170.0307633	-46.33710833
170.0325533	-46.32930333
170.0386217	-46.32195167
170.0369933	-46.32114667
170.0455067	-46.31435333
170.06181	-46.303985
170.0770083	-46.29155333
170.0903167	-46.27567
170.1087817	-46.26210167
170.1152467	-46.246975
170.1125433	-46.24940167
170.1127033	-46.24871833
170.1130933	-46.24939
170.1139433	-46.24895667
170.1132117	-46.24916833
170.11434	-46.24725167
170.1146733	-46.241095
170.1106383	-46.23332333
170.1116933	-46.229005
170.1223567	-46.21471833
170.1369733	-46.19943
170.1503733	-46.18700833
170.1590967	-46.17692667
170.1781967	-46.168255
170.1893933	-46.15806333
170.2096733	-46.144045
170.2210583	-46.1344
170.234495	-46.12869
170.2491967	-46.134595
170.2579567	-46.13892167
170.2727367	-46.13859167
170.2777817	-46.13943333
170.27396	-46.14330333
170.2659167	-46.145945
170.26945	-46.15365667
170.26258	-46.153575
170.251605	-46.15296167
170.2458833	-46.16158833
170.2450333	-46.166995
170.2568067	-46.16280333
170.26746	-46.15642667
170.27285	-46.14354167
170.2773283	-46.134205
170.2851967	-46.12336333
170.2981383	-46.11271833
170.3083983	-46.10102667
170.3150483	-46.08955667
170.31897	-46.07642
170.3182933	-46.06699
170.32056	-46.05331333
170.3207267	-46.05149667
170.3218367	-46.05201833
170.3093833	-46.04662
170.29908	-46.03550333
170.28945	-46.03320833
170.295425	-46.027585
170.30748	-46.01812167
170.3188733	-46.012905
170.3246967	-46.00335
170.3381167	-45.99771833
170.3478417	-45.986735
170.355735	-45.98291833
170.3684617	-45.98537833
170.3825967	-45.98054
170.3749183	-45.98041333
170.3634267	-45.98157833
170.3597617	-45.988505
170.3701267	-45.996495
170.3821583	-46.002835
170.38614	-46.00487333
170.386225	-46.004755
170.3892017	-46.00516
170.3880117	-46.013085
170.3903767	-46.023325
170.3931533	-46.022865
170.4029317	-46.020985
170.40095	-46.02211
170.40057	-46.02771833
170.4185867	-46.029445
170.4318067	-46.03227167
170.4454533	-46.03838667
170.4632533	-46.04401167
170.479905	-46.051065
170.496675	-46.05644833
170.51201	-46.06129
170.5268483	-46.06728167
170.5419817	-46.07283833
170.558295	-46.07808333
170.57425	-46.083665
170.5878017	-46.08934167
170.6008967	-46.09589167
170.6141983	-46.10267167
170.630185	-46.10924167
170.64376	-46.117715
170.6587783	-46.12578
170.6708983	-46.134005
170.6836717	-46.140525
170.6993033	-46.14713
170.7128517	-46.15461833
170.7247083	-46.16262167
170.7371567	-46.17158
170.739775	-46.17401167
170.7488983	-46.186385
170.751415	-46.19347333
170.7523917	-46.19338167
170.7517583	-46.19329167
170.7518233	-46.19319333
170.752215	-46.19415833
170.7523317	-46.19219
170.7518867	-46.19131667
170.7543683	-46.19454333
170.7564433	-46.193915
170.7578517	-46.193155
170.75748	-46.19273333
170.75227	-46.18927
170.7516833	-46.18878333
170.7530967	-46.188115
170.7527983	-46.187685
170.75352	-46.18723
170.7535633	-46.18658667
170.75385	-46.186355
170.7541383	-46.18564167
170.7542983	-46.18499
170.754115	-46.18468167
170.75447	-46.18419
170.7547883	-46.18398
170.75525	-46.18386
170.7554317	-46.18366667
170.7555283	-46.18300667
170.7552917	-46.18285
170.755005	-46.18274333
170.7551917	-46.18249167
170.7536633	-46.17934333
170.75392	-46.17913
170.7550217	-46.17884833
170.7559267	-46.18043833
170.7565317	-46.17985667
170.756885	-46.17966667
170.75688	-46.179385
170.7568633	-46.17922833
170.7567317	-46.17910333
170.7573583	-46.17837333
170.7573217	-46.17849833
170.7576833	-46.17736667
170.7570817	-46.17642333
170.75764	-46.17749833
170.758275	-46.17656667
170.7584817	-46.176585
170.75846	-46.17673167
170.7587	-46.17630167
170.758945	-46.17592833
170.7588567	-46.17492833
170.75911	-46.17528167
170.7592683	-46.17507667
170.7594183	-46.17462333
170.75957	-46.17447833
170.7600183	-46.17397833
170.7601917	-46.173945
170.7599333	-46.17385167
170.7598517	-46.17395333
170.7598117	-46.17321
170.7604183	-46.17275333
170.7602317	-46.17842167
170.7607433	-46.18067
170.7592983	-46.18767
170.75638	-46.19316833
170.7538783	-46.19900667
170.7527633	-46.20301833
170.7501217	-46.206365
170.75012	-46.205715
170.7506533	-46.203565
170.751285	-46.20281333
170.7522767	-46.20248833
170.7534317	-46.20227
170.75409	-46.2023
170.75442	-46.202145
170.754815	-46.201965
170.7552183	-46.20192333
170.755755	-46.20182333
170.7564867	-46.20171333
170.7572833	-46.20154833
170.7580217	-46.20141167
170.7585667	-46.20118
170.759195	-46.20098
170.7596633	-46.20076
170.760255	-46.20046167
170.7609683	-46.20016833
170.761385	-46.19997167
170.7617583	-46.19981167
170.7618567	-46.19966167
170.7622517	-46.19958833
170.762575	-46.19945167
170.76279	-46.19929333
170.7630233	-46.19918667
170.7632867	-46.19917
170.7638183	-46.19895667
170.7641117	-46.19895333
170.76436	-46.19888667
170.7647817	-46.19888833
170.7650933	-46.19886833
170.7654683	-46.19879
170.7659717	-46.19837167
170.7661633	-46.19870833
170.7665683	-46.19863833
170.7669017	-46.19857167
170.7675117	-46.19825667
170.7679233	-46.19839
170.7682417	-46.198465
170.7680483	-46.198965
170.7688733	-46.19846167
170.7693767	-46.19867333
170.7699483	-46.19861833
170.7705233	-46.19877667
170.7709667	-46.19891
170.77137	-46.198975
170.771745	-46.198925
170.77227	-46.19908667
170.7726067	-46.19910333
170.7729917	-46.19910333
